Mod:Item:MetaData, Localized Name
cfm:counter:0, White Kitchen Counter
cfm:counter:1, Orange Kitchen Counter
cfm:counter:2, Magenta Kitchen Counter
cfm:counter:3, Light Blue Kitchen Counter
cfm:counter:4, Yellow Kitchen Counter
cfm:counter:5, Lime Kitchen Counter
cfm:counter:6, Pink Kitchen Counter
cfm:counter:7, Gray Kitchen Counter
cfm:counter:8, Light Gray Kitchen Counter
cfm:counter:9, Cyan Kitchen Counter
cfm:counter:10, Purple Kitchen Counter
cfm:counter:11, Blue Kitchen Counter
cfm:counter:12, Brown Kitchen Counter
cfm:counter:13, Green Kitchen Counter
cfm:counter:14, Red Kitchen Counter
cfm:counter:15, Black Kitchen Counter
cfm:counter_sink:0, White Kitchen Counter (Sink)
cfm:counter_sink:1, Orange Kitchen Counter (Sink)
cfm:counter_sink:2, Magenta Kitchen Counter (Sink)
cfm:counter_sink:3, Light Blue Kitchen Counter (Sink)
cfm:counter_sink:4, Yellow Kitchen Counter (Sink)
cfm:counter_sink:5, Lime Kitchen Counter (Sink)
cfm:counter_sink:6, Pink Kitchen Counter (Sink)
cfm:counter_sink:7, Gray Kitchen Counter (Sink)
cfm:counter_sink:8, Light Gray Kitchen Counter (Sink)
cfm:counter_sink:9, Cyan Kitchen Counter (Sink)
cfm:counter_sink:10, Purple Kitchen Counter (Sink)
cfm:counter_sink:11, Blue Kitchen Counter (Sink)
cfm:counter_sink:12, Brown Kitchen Counter (Sink)
cfm:counter_sink:13, Green Kitchen Counter (Sink)
cfm:counter_sink:14, Red Kitchen Counter (Sink)
cfm:counter_sink:15, Black Kitchen Counter (Sink)
cfm:counter_drawer:0, White Kitchen Counter Drawer
cfm:counter_drawer:1, Orange Kitchen Counter Drawer
cfm:counter_drawer:2, Magenta Kitchen Counter Drawer
cfm:counter_drawer:3, Light Blue Kitchen Counter Drawer
cfm:counter_drawer:4, Yellow Kitchen Counter Drawer
cfm:counter_drawer:5, Lime Kitchen Counter Drawer
cfm:counter_drawer:6, Pink Kitchen Counter Drawer
cfm:counter_drawer:7, Gray Kitchen Counter Drawer
cfm:counter_drawer:8, Light Gray Kitchen Counter Drawer
cfm:counter_drawer:9, Cyan Kitchen Counter Drawer
cfm:counter_drawer:10, Purple Kitchen Counter Drawer
cfm:counter_drawer:11, Blue Kitchen Counter Drawer
cfm:counter_drawer:12, Brown Kitchen Counter Drawer
cfm:counter_drawer:13, Green Kitchen Counter Drawer
cfm:counter_drawer:14, Red Kitchen Counter Drawer
cfm:counter_drawer:15, Black Kitchen Counter Drawer
cfm:dishwasher, Dishwasher
cfm:cabinet_kitchen:0, White Kitchen Cabinet
cfm:cabinet_kitchen:1, Orange Kitchen Cabinet
cfm:cabinet_kitchen:2, Magenta Kitchen Cabinet
cfm:cabinet_kitchen:3, Light Blue Kitchen Cabinet
cfm:cabinet_kitchen:4, Yellow Kitchen Cabinet
cfm:cabinet_kitchen:5, Lime Kitchen Cabinet
cfm:cabinet_kitchen:6, Pink Kitchen Cabinet
cfm:cabinet_kitchen:7, Gray Kitchen Cabinet
cfm:cabinet_kitchen:8, Light Gray Kitchen Cabinet
cfm:cabinet_kitchen:9, Cyan Kitchen Cabinet
cfm:cabinet_kitchen:10, Purple Kitchen Cabinet
cfm:cabinet_kitchen:11, Blue Kitchen Cabinet
cfm:cabinet_kitchen:12, Brown Kitchen Cabinet
cfm:cabinet_kitchen:13, Green Kitchen Cabinet
cfm:cabinet_kitchen:14, Red Kitchen Cabinet
cfm:cabinet_kitchen:15, Black Kitchen Cabinet
cfm:chopping_board, Chopping Board
cfm:bar_stool:0, White Bar Stool
cfm:bar_stool:1, Orange Bar Stool
cfm:bar_stool:2, Magenta Bar Stool
cfm:bar_stool:3, Light Blue Bar Stool
cfm:bar_stool:4, Yellow Bar Stool
cfm:bar_stool:5, Lime Bar Stool
cfm:bar_stool:6, Pink Bar Stool
cfm:bar_stool:7, Gray Bar Stool
cfm:bar_stool:8, Light Gray Bar Stool
cfm:bar_stool:9, Cyan Bar Stool
cfm:bar_stool:10, Purple Bar Stool
cfm:bar_stool:11, Blue Bar Stool
cfm:bar_stool:12, Brown Bar Stool
cfm:bar_stool:13, Green Bar Stool
cfm:bar_stool:14, Red Bar Stool
cfm:bar_stool:15, Black Bar Stool
cfm:mirror, Magic Mirror
cfm:mantel_piece, Mantelpiece
cfm:grand_chair_bottom, Grand Chair
cfm:candle, Candle
cfm:chimney, Chimney
cfm:wreath, Wreath
cfm:fairy_light, Fairy Light
cfm:fire_pit_on, Fire Pit
cfm:trampoline, Trampoline
cfm:crate, Crate
cfm:crate_spruce, Spruce Crate
cfm:crate_birch, Birch Crate
cfm:crate_jungle, Jungle Crate
cfm:crate_acacia, Acacia Crate
cfm:crate_dark_oak, Dark Oak Crate
cfm:bench, Outdoor Bench
cfm:table_outdoor, Outdoor Table
cfm:grill, Grill
cfm:divingboard_base, Divingboard
cfm:door_mat:0, White Door Mat
cfm:door_mat:1, Orange Door Mat
cfm:door_mat:2, Magenta Door Mat
cfm:door_mat:3, Light Blue Door Mat
cfm:door_mat:4, Yellow Door Mat
cfm:door_mat:5, Lime Door Mat
cfm:door_mat:6, Pink Door Mat
cfm:door_mat:7, Gray Door Mat
cfm:door_mat:8, Light Gray Door Mat
cfm:door_mat:9, Cyan Door Mat
cfm:door_mat:10, Purple Door Mat
cfm:door_mat:11, Blue Door Mat
cfm:door_mat:12, Brown Door Mat
cfm:door_mat:13, Green Door Mat
cfm:door_mat:14, Red Door Mat
cfm:door_mat:15, Black Door Mat
cfm:esky:0, White Cooler
cfm:esky:1, Orange Cooler
cfm:esky:2, Magenta Cooler
cfm:esky:3, Light Blue Cooler
cfm:esky:4, Yellow Cooler
cfm:esky:5, Lime Cooler
cfm:esky:6, Pink Cooler
cfm:esky:7, Gray Cooler
cfm:esky:8, Light Gray Cooler
cfm:esky:9, Cyan Cooler
cfm:esky:10, Purple Cooler
cfm:esky:11, Blue Cooler
cfm:esky:12, Brown Cooler
cfm:esky:13, Green Cooler
cfm:esky:14, Red Cooler
cfm:esky:15, Black Cooler
cfm:modern_window, Modern Window
cfm:modern_sliding_door, Modern Sliding Door
cfm:light_switch_off, Light Switch
cfm:ceiling_fan, Ceiling Fan
cfm:desk_oak, Oak Desk
cfm:desk_spruce, Spruce Desk
cfm:desk_birch, Birch Desk
cfm:desk_jungle, Jungle Desk
cfm:desk_acacia, Acacia Desk
cfm:desk_dark_oak, Dark Oak Desk
cfm:desk_stone, Stone Desk
cfm:desk_granite, Granite Desk
cfm:desk_diorite, Diorite Desk
cfm:desk_andesite, Andesite Desk
cfm:desk_cabinet_oak, Oak Desk Cabinet
cfm:desk_cabinet_spruce, Spruce Desk Cabinet
cfm:desk_cabinet_birch, Birch Desk Cabinet
cfm:desk_cabinet_jungle, Jungle Desk Cabinet
cfm:desk_cabinet_acacia, Acacia Desk Cabinet
cfm:desk_cabinet_dark_oak, Dark Oak Desk Cabinet
cfm:desk_cabinet_stone, Stone Desk Cabinet
cfm:desk_cabinet_granite, Granite Desk Cabinet
cfm:desk_cabinet_diorite, Diorite Desk Cabinet
cfm:desk_cabinet_andesite, Andesite Desk Cabinet
cfm:digital_clock:0, Digital Clock
cfm:digital_clock:1, Digital Clock
cfm:digital_clock:2, Digital Clock
cfm:digital_clock:3, Digital Clock
cfm:digital_clock:4, Digital Clock
cfm:digital_clock:5, Digital Clock
cfm:digital_clock:6, Digital Clock
cfm:digital_clock:7, Digital Clock
cfm:digital_clock:8, Digital Clock
cfm:digital_clock:9, Digital Clock
cfm:digital_clock:10, Digital Clock
cfm:digital_clock:11, Digital Clock
cfm:digital_clock:12, Digital Clock
cfm:digital_clock:13, Digital Clock
cfm:digital_clock:14, Digital Clock
cfm:digital_clock:15, Digital Clock
cfm:modern_tv, Modern TV
cfm:photo_frame:0, White Photo Frame
cfm:photo_frame:1, Orange Photo Frame
cfm:photo_frame:2, Magenta Photo Frame
cfm:photo_frame:3, Light Blue Photo Frame
cfm:photo_frame:4, Yellow Photo Frame
cfm:photo_frame:5, Lime Photo Frame
cfm:photo_frame:6, Pink Photo Frame
cfm:photo_frame:7, Gray Photo Frame
cfm:photo_frame:8, Light Gray Photo Frame
cfm:photo_frame:9, Cyan Photo Frame
cfm:photo_frame:10, Purple Photo Frame
cfm:photo_frame:11, Blue Photo Frame
cfm:photo_frame:12, Brown Photo Frame
cfm:photo_frame:13, Green Photo Frame
cfm:photo_frame:14, Red Photo Frame
cfm:photo_frame:15, Black Photo Frame
cfm:modern_couch:0, White Modern Couch
cfm:modern_couch:1, Orange Modern Couch
cfm:modern_couch:2, Magenta Modern Couch
cfm:modern_couch:3, Light Blue Modern Couch
cfm:modern_couch:4, Yellow Modern Couch
cfm:modern_couch:5, Lime Modern Couch
cfm:modern_couch:6, Pink Modern Couch
cfm:modern_couch:7, Gray Modern Couch
cfm:modern_couch:8, Light Gray Modern Couch
cfm:modern_couch:9, Cyan Modern Couch
cfm:modern_couch:10, Purple Modern Couch
cfm:modern_couch:11, Blue Modern Couch
cfm:modern_couch:12, Brown Modern Couch
cfm:modern_couch:13, Green Modern Couch
cfm:modern_couch:14, Red Modern Couch
cfm:modern_couch:15, Black Modern Couch
cfm:modern_table, Modern Table
cfm:modern_chair, Modern Chair
cfm:modern_coffee_table, Modern Coffee Table
cfm:modern_table_outdoor, Modern Outdoor Table
cfm:modern_stair, Modern Stairs
cfm:modern_bed_bottom:0, White Modern Bed
cfm:modern_bed_bottom:1, Orange Modern Bed
cfm:modern_bed_bottom:2, Magenta Modern Bed
cfm:modern_bed_bottom:3, Light Blue Modern Bed
cfm:modern_bed_bottom:4, Yellow Modern Bed
cfm:modern_bed_bottom:5, Lime Modern Bed
cfm:modern_bed_bottom:6, Pink Modern Bed
cfm:modern_bed_bottom:7, Gray Modern Bed
cfm:modern_bed_bottom:8, Light Gray Modern Bed
cfm:modern_bed_bottom:9, Cyan Modern Bed
cfm:modern_bed_bottom:10, Purple Modern Bed
cfm:modern_bed_bottom:11, Blue Modern Bed
cfm:modern_bed_bottom:12, Brown Modern Bed
cfm:modern_bed_bottom:13, Green Modern Bed
cfm:modern_bed_bottom:14, Red Modern Bed
cfm:modern_bed_bottom:15, Black Modern Bed
cfm:tv_stand, Modern TV Stand
cfm:modern_light_off, Modern Light
cfm:upgraded_fence_oak, Oak Upgraded Fence
cfm:upgraded_fence_spruce, Spruce Upgraded Fence
cfm:upgraded_fence_birch, Birch Upgraded Fence
cfm:upgraded_fence_jungle, Jungle Upgraded Fence
cfm:upgraded_fence_acacia, Acacia Upgraded Fence
cfm:upgraded_fence_dark_oak, Dark Oak Upgraded Fence
cfm:upgraded_fence_nether_brick, Nether Brick Upgraded Fence
cfm:upgraded_gate_oak, Oak Upgraded Gate
cfm:upgraded_gate_spruce, Spruce Upgraded Gate
cfm:upgraded_gate_birch, Birch Upgraded Gate
cfm:upgraded_gate_jungle, Jungle Upgraded Gate
cfm:upgraded_gate_acacia, Acacia Upgraded Gate
cfm:upgraded_gate_dark_oak, Dark Oak Upgraded Gate
cfm:park_bench_oak, Oak Park Bench
cfm:park_bench_spruce, Spruce Park Bench
cfm:park_bench_birch, Birch Park Bench
cfm:park_bench_jungle, Jungle Park Bench
cfm:park_bench_acacia, Acacia Park Bench
cfm:park_bench_dark_oak, Dark Oak Park Bench
cfm:inflatable_castle:0, Inflatable Castle
cfm:inflatable_castle:1, Inflatable Castle
cfm:inflatable_castle:2, Inflatable Castle
cfm:inflatable_castle:3, Inflatable Castle
cfm:inflatable_castle:4, Inflatable Castle
cfm:inflatable_castle:5, Inflatable Castle
cfm:inflatable_castle:6, Inflatable Castle
cfm:inflatable_castle:7, Inflatable Castle
cfm:inflatable_castle:8, Inflatable Castle
cfm:inflatable_castle:9, Inflatable Castle
cfm:inflatable_castle:10, Inflatable Castle
cfm:inflatable_castle:11, Inflatable Castle
cfm:inflatable_castle:12, Inflatable Castle
cfm:inflatable_castle:13, Inflatable Castle
cfm:inflatable_castle:14, Inflatable Castle
cfm:inflatable_castle:15, Inflatable Castle
cfm:castle_netting, Castle Netting
cfm:item_flesh, Flesh
cfm:item_flesh_cooked, Cooked Flesh
cfm:item_cool_pack, Cooling Pack
cfm:item_hammer, Hammer
cfm:item_envelope, Envelope
cfm:item_envelope_signed, item.item_envelope_signed.name
cfm:item_package, Package
cfm:item_package_signed, item.item_package_signed.name
cfm:item_ink_cartridge, Ink Cartridge
cfm:item_bread_slice, Bread Slice
cfm:item_toast, Toast
cfm:item_knife, Knife
cfm:item_cup, Cup
cfm:item_drink, item.item_drink.name
cfm:item_soap, Soap
cfm:item_soap_water, Soapy Water
cfm:item_super_soap_water, Super Soapy Water
cfm:item_recipe_book, Recipe Book
cfm:item_crayfish, item.item_crayfish.name
cfm:item_log, Chopped Log
cfm:item_spatula, Spatula
cfm:item_sausage, Sausage
cfm:item_sausage_cooked, Cooked Sausage
cfm:item_kebab, Raw Kebab
cfm:item_kebab_cooked, Cooked Kebab
cfm:item_crow_bar, Crow Bar
cfm:ceiling_fan_fans, item.ceiling_fan_fans.name
cfm:tv_remote, TV Remote
growthcraft:salt_block, Rock Salt Block
growthcraft:salt_ore, Rock Salt Ore
growthcraft:rope_knot_oak, Oak Fence (Rope)
growthcraft:rope_knot_dark_oak, Dark Oak Fence (Rope)
growthcraft:rope_knot_acacia, Acacia Fence (Rope)
growthcraft:rope_knot_spruce, Spruce Fence (Rope)
growthcraft:rope_knot_birch, Birch Fence (Rope)
growthcraft:rope_knot_jungle, Jungle Fence (Rope)
growthcraft:rope_knot_nether_brick, Nether Brick Fence (Rope)
growthcraft:crowbar:0, White Crowbar
growthcraft:crowbar:1, Orange Crowbar
growthcraft:crowbar:2, Magenta Crowbar
growthcraft:crowbar:3, Light Blue Crowbar
growthcraft:crowbar:4, Yellow Crowbar
growthcraft:crowbar:5, Lime Crowbar
growthcraft:crowbar:6, Pink Crowbar
growthcraft:crowbar:7, Gray Crowbar
growthcraft:crowbar:8, Silver Crowbar
growthcraft:crowbar:9, Cyan Crowbar
growthcraft:crowbar:10, Purple Crowbar
growthcraft:crowbar:11, Blue Crowbar
growthcraft:crowbar:12, Brown Crowbar
growthcraft:crowbar:13, Green Crowbar
growthcraft:crowbar:14, Red Crowbar
growthcraft:crowbar:15, Black Crowbar
growthcraft:salt, Rock Salt
growthcraft:rope, Rope
growthcraft_apples:apple_door_item, Apple Door
growthcraft_apples:applecider:0, Apple Juice
growthcraft_apples:applecider:1, Apple Cider
growthcraft_apples:applecider:2, Apple Cider
growthcraft_apples:applecider:3, Apple Cider
growthcraft_apples:applecider:4, Silken Nectar
growthcraft_apples:applecider:5, Apple Cider
growthcraft_apples:applecider:6, Apple Cider
growthcraft_apples:apple_fence, Apple Fence
growthcraft_apples:apple_fence_gate, Apple Fence Gate
growthcraft_apples:apple_leaves:0, Apple Leaves
growthcraft_apples:apple_log, Apple Wood
growthcraft_apples:apple_planks, Apple Wood Planks
growthcraft_apples:apple_sapling, Apple Sapling
growthcraft_apples:apple_slab_half:0, Apple Wood Slab
growthcraft_apples:apple_stairs, Apple Wood Stairs
growthcraft_apples:rope_knot_apple, Apple Fence (Rope)
growthcraft_bamboo:bamboo_stick, Bamboo Stick
growthcraft_bamboo:bamboo_coal, Bamboo Charcoal
growthcraft_bamboo:bamboo_door_item, Bamboo Door
growthcraft_bamboo:bamboo_plank, Bamboo Planks
growthcraft_bamboo:bamboo_slab_half:0, Bamboo Slab
growthcraft_bamboo:bamboo_stairs, Bamboo Stairs
growthcraft_bamboo:bamboo_fence, Bamboo Fence
growthcraft_bamboo:bamboo_fence_gate, Bamboo Fence Gate
growthcraft_bamboo:bamboo_leaves, Bamboo Leaves
growthcraft_bamboo:bamboo_stalk, Bamboo
growthcraft_bamboo:bamboo_shoot, Bamboo Shoot
growthcraft_bamboo:rope_knot_bamboo, Bamboo Fence (Rope)
growthcraft_cellar:brew_kettle, Brew Kettle
growthcraft_cellar:ferment_barrel, Fermentation Barrel
growthcraft_cellar:culture_jar, Culture Jar
growthcraft_cellar:fruit_press, Fruit Press
growthcraft_cellar:cork_log, Cork Wood
growthcraft_cellar:cork_log_stripped, Cork Wood (Stripped)
growthcraft_cellar:cork_sapling, tile.cork_sapling.name
growthcraft_cellar:cork_leaves, Cork Leaves
growthcraft_cellar:achievement_dummy:0, Is Trouble Brewing?
growthcraft_cellar:yeast:0, Brewer's Yeast
growthcraft_cellar:yeast:1, Lager Yeast
growthcraft_cellar:yeast:2, Bayanus Yeast
growthcraft_cellar:yeast:3, Ethereal Yeast
growthcraft_cellar:yeast:4, Origin Yeast
growthcraft_cellar:brew_kettle_lid, Brewing Kettle Lid
growthcraft_cellar:barrel_tap, Barrel Tap
growthcraft_cellar:cork_bark, Cork Bark
growthcraft_bees:honey_comb_empty, Empty Honey Comb
growthcraft_bees:honey_comb_filled, Full Honey Comb
growthcraft_bees:honey_jar, Honey Jar
growthcraft_bees:bee, Bee
growthcraft_bees:bees_wax:0, White Beeswax
growthcraft_bees:bees_wax:1, Orange Beeswax
growthcraft_bees:bees_wax:2, Magenta Beeswax
growthcraft_bees:bees_wax:3, Light Blue Beeswax
growthcraft_bees:bees_wax:4, Yellow Beeswax
growthcraft_bees:bees_wax:5, Lime Beeswax
growthcraft_bees:bees_wax:6, Pink Beeswax
growthcraft_bees:bees_wax:7, Gray Beeswax
growthcraft_bees:bees_wax:8, Light Gray Beeswax
growthcraft_bees:bees_wax:9, Cyan Beeswax
growthcraft_bees:bees_wax:10, Purple Beeswax
growthcraft_bees:bees_wax:11, Blue Beeswax
growthcraft_bees:bees_wax:12, Brown Beeswax
growthcraft_bees:bees_wax:13, Green Beeswax
growthcraft_bees:bees_wax:14, Red Beeswax
growthcraft_bees:bees_wax:15, Black Beeswax
growthcraft_bees:mead:0, Mead Must
growthcraft_bees:mead:1, Mead
growthcraft_bees:mead:2, Potent Mead
growthcraft_bees:mead:3, Extended Mead
growthcraft_bees:mead:4, Magical Mead
growthcraft_bees:mead:5, Intoxicated Mead
growthcraft_bees:mead:6, Mead
growthcraft_bees:mead:7, Hyper-Extended Mead
growthcraft_bees:beebox, Bee Box
growthcraft_bees:beehive, Beehive
growthcraft_bees:bottlefluid_honey, Honey Bottle
growthcraft_fishtrap:fishtrap, Fishtrap (Deprecated)
growthcraft_fishtrap:fishtrap_oak, Fishtrap
growthcraft_fishtrap:fishtrap_darkoak, Fishtrap
growthcraft_fishtrap:fishtrap_birch, Fishtrap
growthcraft_fishtrap:fishtrap_spruce, Fishtrap
growthcraft_fishtrap:fishtrap_acacia, Fishtrap
growthcraft_fishtrap:fishtrap_jungle, Fishtrap
growthcraft_fishtrap:fishtrap_apple, Fishtrap
growthcraft_fishtrap:fishtrap_bamboo, Fishtrap
growthcraft_grapes:grape:10, Purple Grapes
growthcraft_grapes:grape:13, Green Grapes
growthcraft_grapes:grape:14, Red Grapes
growthcraft_grapes:grape_seed:10, Purple Grape Seeds
growthcraft_grapes:grape_seed:13, Green Grape Seeds
growthcraft_grapes:grape_seed:14, Red Grape Seeds
growthcraft_grapes:grapewine:0, Purple Grape Juice
growthcraft_grapes:grapewine:1, Purple Grape Wine
growthcraft_grapes:grapewine:2, Purple Grape Wine Potent
growthcraft_grapes:grapewine:3, Purple Grape Wine Extended
growthcraft_grapes:grapewine:4, Purple Ambrosia
growthcraft_grapes:grapewine:5, Purple Port Wine
growthcraft_grapes:grapewine:6, Purple Grape Wine
growthcraft_grapes:grapewine:7, Purple Grape Wine
growthcraft_grapes:grapewine:8, Green Grape Juice
growthcraft_grapes:grapewine:9, Green Grape Wine
growthcraft_grapes:grapewine:10, Green Grape Wine Potent
growthcraft_grapes:grapewine:11, Green Grape Wine Extended
growthcraft_grapes:grapewine:12, Green Ambrosia
growthcraft_grapes:grapewine:13, Green Port Wine
growthcraft_grapes:grapewine:14, Green Grape Wine
growthcraft_grapes:grapewine:15, Green Grape Wine
growthcraft_grapes:grapewine:16, Red Grape Juice
growthcraft_grapes:grapewine:17, Red Grape Wine
growthcraft_grapes:grapewine:18, Red Grape Wine Potent
growthcraft_grapes:grapewine:19, Red Grape Wine Extended
growthcraft_grapes:grapewine:20, Red Ambrosia
growthcraft_grapes:grapewine:21, Red Port Wine
growthcraft_grapes:grapewine:22, Red Grape Wine
growthcraft_grapes:grapewine:23, Red Grape Wine
growthcraft_hops:hops, Hops
growthcraft_hops:hop_seeds, Hop Seeds
growthcraft_hops:lager:0, Lager Wort
growthcraft_hops:lager:1, Lager
growthcraft_hops:lager:2, Lager
growthcraft_hops:lager:3, Lager
growthcraft_hops:lager:4, Lager
growthcraft_hops:lager:5, Lager
growthcraft_hops:lager:6, Lager
growthcraft_hops:hopale:0, Ale Wort
growthcraft_hops:hopale:1, Ale
growthcraft_hops:hopale:2, Ale
growthcraft_hops:hopale:3, Ale
growthcraft_hops:hopale:4, Ale Wort
growthcraft_hops:hopale:5, Ale
growthcraft_hops:hopale:6, Ale
growthcraft_hops:hopale:7, Ale
growthcraft_hops:hopale:8, Ale
growthcraft_milk:thistle, Thistle
growthcraft_milk:thistle_seed, Thistle
growthcraft_milk:stomach, Stomach
growthcraft_milk:cheese_cloth, Cheese Cloth
growthcraft_milk:starter_culture, Starter Culture
growthcraft_milk:butter:0, Butter
growthcraft_milk:butter:1, Salted Butter
growthcraft_milk:ice_cream:0, Ice Cream
growthcraft_milk:ice_cream:1, Chocolate Ice Cream
growthcraft_milk:ice_cream:2, Purple Grape Ice Cream
growthcraft_milk:ice_cream:3, Apple Ice Cream
growthcraft_milk:ice_cream:4, Honey Ice Cream
growthcraft_milk:ice_cream:5, Watermelon Ice Cream
growthcraft_milk:yogurt:0, Yogurt
growthcraft_milk:yogurt:1, Chocolate Yogurt
growthcraft_milk:yogurt:2, Purple Grape Yogurt
growthcraft_milk:yogurt:3, Apple Yogurt
growthcraft_milk:yogurt:4, Honey Yogurt
growthcraft_milk:yogurt:5, Watermelon Yogurt
growthcraft_milk:knife, Cheese Knife
growthcraft_milk:cheese_aged_slice:0, Gorgonzola Cheese Slice
growthcraft_milk:cheese_aged_slice:1, Emmentaler Cheese Slice
growthcraft_milk:cheese_aged_slice:2, Appenzeller Cheese Slice
growthcraft_milk:cheese_aged_slice:3, Asiago Cheese Slice
growthcraft_milk:cheese_aged_slice:4, Parmesan Cheese Slice
growthcraft_milk:cheese_aged_slice:5, Casu Marzu Cheese Slice
growthcraft_milk:cheese_waxed_slice:0, Cheddar Cheese Slice
growthcraft_milk:cheese_waxed_slice:1, Monterey Cheese Slice
growthcraft_milk:cheese_waxed_slice:2, Gouda Cheese Slice
growthcraft_milk:cheese_waxed_slice:3, Provolone Cheese Slice
growthcraft_milk:cheese_simple_slice:0, Ricotta Cheese
growthcraft_milk:cheese_aged:24, Gorgonzola Cheese (Unaged)
growthcraft_milk:cheese_aged:56, Emmentaler Cheese (Unaged)
growthcraft_milk:cheese_aged:88, Appenzeller Cheese (Unaged)
growthcraft_milk:cheese_aged:120, Asiago Cheese (Unaged)
growthcraft_milk:cheese_aged:152, Parmesan Cheese (Unaged)
growthcraft_milk:cheese_aged:184, Casu Marzu Cheese (Unaged)
growthcraft_milk:cheese_waxed:27, Cheddar Cheese (Unwaxed)
growthcraft_milk:cheese_waxed:59, Monterey Cheese (Unwaxed)
growthcraft_milk:cheese_waxed:91, Gouda Cheese (Unwaxed)
growthcraft_milk:cheese_waxed:123, Provolone Cheese (Unwaxed)
growthcraft_milk:curds_aged:24, Gorgonzola Curds
growthcraft_milk:curds_aged:56, Emmentaler Curds
growthcraft_milk:curds_aged:88, Appenzeller Curds
growthcraft_milk:curds_aged:120, Asiago Curds
growthcraft_milk:curds_aged:152, Parmesan Curds
growthcraft_milk:curds_aged:184, Casu Marzu Curds
growthcraft_milk:curds_waxed:24, Cheddar Curds
growthcraft_milk:curds_waxed:56, Monterey Curds
growthcraft_milk:curds_waxed:88, Gouda Curds
growthcraft_milk:curds_waxed:120, Provolone Curds
growthcraft_milk:curds_simple:24, Ricotta Curds
growthcraft_milk:kumisbottle:0, Kumis Fermented
growthcraft_milk:kumisbottle:1, Kumis Potent
growthcraft_milk:kumisbottle:2, Kumis Extended
growthcraft_milk:kumisbottle:3, Kumis Hyper-Extended
growthcraft_milk:kumisbottle:4, Kumis Potent Extended
growthcraft_milk:kumisbottle:5, Kumis Potent Hyper-Extended
growthcraft_milk:kumisbottle:6, Kumis
growthcraft_milk:cheese_vat, Cheese Vat
growthcraft_milk:pancheon, Pancheon
growthcraft_milk:churn, Churn
growthcraft_milk:cheese_press, Cheese Press
growthcraft_milk:bottlefluid_milk, Milk Bottle
growthcraft_milk:bottlefluid_butter_milk, Butter Milk Bottle
growthcraft_milk:bottlefluid_cream, Cream Bottle
growthcraft_milk:bottlefluid_milk_curds, Milk Curds Bottle
growthcraft_milk:bottlefluid_rennet, Rennet Bottle
growthcraft_milk:bottlefluid_skim_milk, Skim Milk Bottle
growthcraft_milk:bottlefluid_whey, Whey Bottle
growthcraft_milk:bottlefluid_condensed_milk, Condensed Milk Bottle
growthcraft_rice:cultivator, Cultivator
growthcraft_rice:sakebottle:0, Rice Water
growthcraft_rice:sakebottle:1, Sake Mash
growthcraft_rice:sakebottle:2, Sake
growthcraft_rice:sakebottle:3, Sake
growthcraft_rice:sakebottle:4, Sake
growthcraft_rice:sakebottle:5, Sake
growthcraft_rice:sakebottle:6, Sake
growthcraft_rice:sakebottle:7, Sake
growthcraft_rice:sakebottle:8, Sake
growthcraft_rice:rice_cooked, Cooked Rice
growthcraft_rice:rice, Rice
growthcraft_rice:rice_ball, Onigiri
hatchery:hatcheryegg, Egg
hatchery:animalnet, Animal Net
hatchery:chickenmanure, Chicken Manure
hatchery:sprayer, Fertilizer Sprayer
hatchery:feather_meal, Feather Meal
hatchery:plastic, Plastic
hatchery:feather_fiber, Feather Fibers
hatchery:chicken_feed, Chicken Feed
hatchery:circuit_board, Circuit Board
hatchery:fiber_pad, Fiber Pad
hatchery:feather_pulp, Feather Pulp
hatchery:prize_egg, Lucky Egg
hatchery:chicken_machine, Lucky Egg Machine
hatchery:rf_upgrade:0, RF Efficiency Upgrade Tier 1
hatchery:rf_upgrade:1, RF Efficiency Upgrade Tier 2
hatchery:rf_upgrade:2, RF Efficiency Upgrade Tier 3
hatchery:speed_upgrade:0, Speed Upgrade Tier 1
hatchery:speed_upgrade:1, Speed Upgrade Tier 2
hatchery:speed_upgrade:2, Speed Upgrade Tier 3
hatchery:tank_upgrade:0, Tank Upgrade Tier 1
hatchery:tank_upgrade:1, Tank Upgrade Tier 2
hatchery:tank_upgrade:2, Tank Upgrade Tier 3
hatchery:rf_capacity_upgrade:0, RF Capacity Tier 1
hatchery:rf_capacity_upgrade:1, RF Capacity Tier 2
hatchery:rf_capacity_upgrade:2, RF Capacity Tier 3
hatchery:nest, Egg Nest
hatchery:pen, Nesting Pen
hatchery:feeder, Chicken Feeder
hatchery:fertilized_dirt, Fertilized Dirt
hatchery:fertilized_farmland, Fertilized Farmland
hatchery:manure_block, Chicken Manure Block
hatchery:nursery_block, Nursery Monitor
hatchery:fertilizer_mixer, Fertilizer Mixer
hatchery:digester_generator, Methane Digester Generator
hatchery:shredder, Shredder
hooked:hook:0, Wooden Hook
hooked:hook:1, Iron Hook
hooked:hook:2, Diamond Hook
hooked:hook:3, Red Hook
hooked:hook:4, Ender Hook
hooked:microcrafting:0, Plant Fiber
hooked:microcrafting:1, Rope
hooked:microcrafting:2, Iron Chain Link
hooked:microcrafting:3, Iron Chain
immersiveengineering:ore:0, Copper Ore
immersiveengineering:ore:1, Bauxite Ore
immersiveengineering:ore:2, Lead Ore
immersiveengineering:ore:3, Silver Ore
immersiveengineering:ore:4, Nickel Ore
